,Datetime,Tweet Id,Text,Username
351,2021-07-23 16:04:21+00:00,1418602895595872257,"@EntelPeru Por su rica gastronomía, flora y fauna, nuestros lagos, cordilleras, costumbres, bebidas, ritos y culturas vivas. Cada zona del Perú es única, desde una flamante Marinera, con su ají de gallina, además de nuestro licor bandera que es nuestro Pisco 🇵🇪
#Peru
#LovePorElPerú",mayishere_
352,2021-07-23 16:04:08+00:00,1418602842433150977,"@EntelPeru #LovePorElPerú el motivo por el cual hincha mi pecho de amor por el Perú es por ser un país multicultural, diversidad gastronómica, por tener la gran maravilla del mundo y la historia https://t.co/cJwmVPyeKe",CesarMS_PE
353,2021-07-23 16:02:45+00:00,1418602494511382533,"@OSIPTEL @entel_ayuda @EntelPeru Ayer x la mañana he solicitado la portabilidad de Bitel a Entel, en uno de sus centros d atención al cliente, Real plaza -Lima, gana pasado más de 24 horas y ni siquiera aparece registr en el sistema como cliente, para poder activar el chip, tampoco su# 6117779 no está habilitad",lev_tm
354,2021-07-23 15:55:23+00:00,1418600641627189264,@EntelPeru No responden mi en mensaje privado,lev_tm
355,2021-07-23 15:54:16+00:00,1418600359489007619,"@entel_ayuda @EntelPeru En la página web, dicen números d contacto atención al cliente y esos números no están activas, números inválidos responden, nadie supervisa  @OSIPTEL",lev_tm
356,2021-07-23 15:49:47+00:00,1418599230306983941,"@entel_ayuda @EntelPeru Des ayer por la mañana y hasta ahora no activan, tampoco aparece como cliente en el sistema de Entel, osea no se puede hacer nada, los números fijos para comunicarse no están habilitados,todo es un engaño, donde está @OSIPTEL alguien supervisa, Entel debe poner sus # verdaderos",lev_tm
357,2021-07-23 15:48:35+00:00,1418598927180341249,"@lev_tm @entel_ayuda @EntelPeru Buenos días, estimado usuario, por favor bríndanos todos los detalles de tu caso a través de un mensaje directo para poder ayudarte a encontrar una solución. Estamos siempre a tu disposición.",OSIPTEL
358,2021-07-23 15:47:21+00:00,1418598618840326149,"@entel_ayuda @EntelPeru Dicen durante el día, osea cuando le den su regalada gana @OSIPTEL @entel_ayuda  asea así es???? Van dejar incomunicados más de 24 horas?",lev_tm
359,2021-07-23 15:46:31+00:00,1418598408873459714,"@lev_tm Hola @lev_tm, ¿Cómo estás? te comentamos que para resolver tu consulta debes contactar a Entel Perú, ya que este canal es para atención a Entel Chile. Puedes ubicarlos mediante Facebook en https://t.co/y4V4U6yv63 o como @EntelPeru en Twitter. Saludos. ^FB",entel_ayuda
360,2021-07-23 15:45:45+00:00,1418598214224257025,"@EntelPeru Mejor que digan ps no vamos activar, y me voy a otro operador a q activen d inmediato! Acaso no tienen operadores para solucionar d inmediato, eso es falta d responsabilidad, van a pasar dos días y nada",lev_tm
361,2021-07-23 15:44:37+00:00,1418597928780898308,"@EntelPeru Dicen durante el día, osea cuando le den su regalada gana @OSIPTEL @entel_ayuda  asea así es???? Van dejar incomunicados más de 24 horas?",lev_tm
362,2021-07-23 15:43:44+00:00,1418597708005261312,@EntelPeru Nadie ayuda peor los del WhatsApp,lev_tm
363,2021-07-23 15:30:05+00:00,1418594273306492929,"@EntelPeru Para cuando van activar mi chip? Hace 24 horas sigo esperando y nada, he solicitado una migración de Bitel a Entel y hasta ahora no activan tampoc aparece registrado",lev_tm
364,2021-07-23 15:28:27+00:00,1418593863233646592,"@entel_ayuda @OSIPTEL Ayer por la mañana compré un chip en uno de los centros de atención al cliente Entel, en Real plaza Centro de Lima, y han pasado más de 24 horas y nada de haber activado ni siquiera aparece registrado en Entel, q mal de estos señores @EntelPeru",lev_tm
365,2021-07-23 15:23:34+00:00,1418592634394877953,"@EntelPeru Buen día... Les envié un MD con un caso.
Saludos y bendiciones para todos.",FARINEZ
366,2021-07-23 15:23:16+00:00,1418592557701943301,Te odio más que hace 55 días @EntelPeru https://t.co/AXQSdN6vln,ale__mostajo
367,2021-07-23 15:22:06+00:00,1418592263739957255,"@EntelPeru Perú? Es uno de los mejores paises en cuanto a cultura, gastronomía y gente. Yo? Orgullosa de ser peruana💜 #LovePorElPerú https://t.co/Iilginjf0U",kim_mjmphazz
368,2021-07-23 15:19:19+00:00,1418591562922090500,"@EntelPeru #LovePorElPeru la diversidad cultural, todos esos contrastes que hace único a mi Perú ufff tantas cosas de la cual sentirme feliz de ser y estar aqui ❤️🤍❤️  Te amo Perú 🇵🇪",vnte_u
369,2021-07-23 15:15:39+00:00,1418590641806848004,"@EntelPeru Un motivo?? Ser peruana es un orgullo, somos el mejor país, tenemos la mejor gastronomía, los mejores paisajes, nuestra variada flora y fauna, los mejores memes XD
Ser peruano es ORGULLO ES AMOR POR NUESTRO HERMOSO PAIS❤
Ser peruana es otro level👌
#LovePorElPerú @EntelPeru",7luuu7
370,2021-07-23 15:10:06+00:00,1418589242293428226,"@EntelPeru Por su comida, su cultura, sus costumbres, su biodiversidad, su música, su gente, y por uuuuffffff muchísimas cosas más yo siento #LovePorElPerú 💛💙💜💚❤ https://t.co/uRttxpjJXX",LauraMendoza_16
371,2021-07-23 15:06:13+00:00,1418588266979282947,"@EntelPeru Por fin 
@EntelPeru
 me respondió, siempre quedo ignorada cuando respondo sus tweets 🤡🤧 !Kausachun Perú! 🇵🇪🥳",moon_jin13
372,2021-07-23 15:00:08+00:00,1418586737354420225,"@EntelPeru todo en el Perú todo es perfecto pero mas me gusta sus atractivos turísticos y su gastronomía, eso es lo que llena de orgullo de mi Perú ...  🟥⬜🟥  
#LovePorElPerú",karenesperanz16
373,2021-07-23 14:50:46+00:00,1418584377324412935,"Oigan @EntelPeru si me van a llamar que sea alguien más eficiente al menos. 
25 minutos para que me diga el precio de un equipo? 😝🤓",DaniitzaKelly
374,2021-07-23 14:43:36+00:00,1418582573383573508,"@EntelPeru #LovePorElPerú el motivo es la comida , el patriotismo y la unión del pais en momentos difíciles y alegres . ojala gane",anamari24968002
375,2021-07-23 14:41:20+00:00,1418582005307088898,"@EntelPeru En si porque lo que podemos encontrar en el Perú es tan único que no hay en otro lado. Tanto cultura, como la gastronomía o tradiciones son sumamente hermosas uwu 💜🇵🇪
 #LovePorElPerú",2p_paola
376,2021-07-23 14:40:10+00:00,1418581709503844362,@EntelPeru Gracias 🤞,Camila86339125
377,2021-07-23 14:40:09+00:00,1418581706869809156,@EntelPeru Peruana con orgullo pues tio entel la bandera siempre en el cora 💜 y en el techo de nuestras jatos xd 🇵🇪🇵🇪🇵🇪🇵🇪,Yoshilin9
378,2021-07-23 14:37:10+00:00,1418580955137257472,"@EntelPeru ¿Mi país? ta que mi país otro nivel. Tremenda cultura que tenemos, ni que hablar de la gastronomía, la diversa flora y fauna, las personas tan alegres, más que orgullosa de haber nacido en el Perú, bestie. 🫂🤙#LovePorElPerú",kixm_lix
379,2021-07-23 14:37:09+00:00,1418580952046096384,@EntelPeru Si tío entel muchas gracias,Deivis11433386
380,2021-07-23 14:34:27+00:00,1418580270123474962,"@EntelPeru La gastronomía, los paisajes naturales, la diversidad de flora y fauna, la cultura, las danzas, etc.
Algo que se debe resaltar es la forma de ser de los peruanos, somos muy cariñosos, además, la perseverancia y la creatividad que nos caracteriza.
#LovePorElPerú https://t.co/txr2toWvan",Fatima_ZC14
381,2021-07-23 14:32:37+00:00,1418579810083823619,"@EntelPeru Recordar la independencia, aún tenemos mucho por mejorar como país, pero aun así me siento orgullosa de mi país, por su diversidad de culturas, gastronomía fauna y flora, tec.  🇵🇪💜 
#LovePorElPerú",JYUMBR3L
382,2021-07-23 14:32:33+00:00,1418579792761348101,"@EntelPeru Orgullosa de ser uno de los países más biodiversos del mundo por nuestra gente por nuestros hermosos lagos,cordilleras,flora y fauna,costumbres,comidas, bebidas,religiones,razas y culturas,bailes,danzas y lo mejor de nuestro licor de bandera que es nuestro Pisco🇵🇪 #LovePorElPerú",Yoshilin9
383,2021-07-23 14:31:58+00:00,1418579648309518339,"@EntelPeru Estoy orgullosa de nacen en el Peru porque tiene demasiadas maravillas que admirar, muy aparte de nuestra maravilla también tenemos otra. Amo mi tierra y siempre la amaré. ¡Que viva el Perú! #LovePorElPerú",Camila86339125
384,2021-07-23 14:30:37+00:00,1418579307618881536,@EntelPeru Si y muchas gracias! 💙💜,meal_aee57
385,2021-07-23 14:29:06+00:00,1418578925492609027,"@EntelPeru todo , es perfecto , su comida , los bailes , su musica , no hay palabras para demostrar el amor q tengo x mi pais , siempre estoy orgullosa de ser peruana🇵🇪💙
#LovePorELPerú",mariajo84509146
386,2021-07-23 14:26:41+00:00,1418578318723624961,"@EntelPeru Amo a mi país 🇵🇪🇵🇪 por su cultura, diveersidad y su gastronomía🤤🤤.
Estoy muy orgullosa de haber nacido en el Perú #LovePorElPerú",KathyMin16
387,2021-07-23 14:26:06+00:00,1418578172422074368,"@EntelPeru Principalmente por la riqueza cultural con la que cuenta, nuestra gastronomía, nuestros bailes, la música es algo con que me siento orgullosa de mi país. Pero también de los paisajes con los que contamos. 💜🇵🇪
#LovePorElPerú",_Andrea_26_
388,2021-07-23 14:24:05+00:00,1418577663380365314,"@EntelPeru Uff hay muchas cosas que me hacen sentir orgullosa 😃😃 💜 la comida, la música, las culturas.... increíbles 😊😵😉💜",UcananMirella
389,2021-07-23 14:22:05+00:00,1418577158780461063,"@EntelPeru Por su maravillosa historia, por aquellos héroes que lucharon por nuestra independencia, por la fuerza para salir adelanté. 🇵🇪 nuestra bandera es símbolo de todo lo vivido. 
#LovePorElPerú 
Felices fiestas 🎉",Jazmine79942895
390,2021-07-23 14:21:28+00:00,1418577003045957633,@EntelPeru Gracias 🥺💜🇵🇪,ButterBTS18
391,2021-07-23 14:18:51+00:00,1418576345785843712,"@EntelPeru Bueno, la diversidad de mi país es wow!, me encanta sus culturas, su historia, la biodiverdad que abarca a lo largo de todo nuestro territorio nacional, el desarrollo con el cual estamos creciendo poco a poco. ❤️🤍❤️  #LovePorElPerú @EntelPeru",meal_aee57
392,2021-07-23 14:18:05+00:00,1418576152181067781,@EntelPeru #LovePorElPerú por la gastronomia y el turismo en el perú 😁🤩,angieab89948518
393,2021-07-23 14:17:11+00:00,1418575925868912650,"@EntelPeru Nacer en el Perú no es una decisión es un privilegio, me siento orgullosa de mi país, contamos con una maravilla del mundo, nuestra gastronomía es única y sorprendente, amo mucho mi país y si tuviera que nacer de nuevo elegiría mil veces mi país~PERU🇵🇪
#LovePorElPerú https://t.co/N1gbs4CRPz",Celine92153115
394,2021-07-23 14:14:39+00:00,1418575290113134597,"@EntelPeru #LovePorElPeru Amo a mi país tal como es🇵🇪
Sobre todo su maravillosa cultura es hermosa ❤🥺",ButterBTS18
395,2021-07-23 14:14:35+00:00,1418575270613815297,@EntelPeru #LovePorElPeru cuando disfruto de buena comida 😍 con su inka cola 👍👌 y obvio por la existencia de Army perucha 💜,katmokaoriginal
396,2021-07-23 14:13:13+00:00,1418574930455711749,"@EntelPeru Absolutamente todo de mi país me encanta, pero mi favorito es la gastrónomia, uh, eso acelera realmente mi corazon 🇵🇪✨
#LovePorElPerú",jinnieislovely_
397,2021-07-23 14:12:52+00:00,1418574842484432902,"@EntelPeru Perú tiene todo para salir adelante, y sobretodo a los peruanos orgullosos de esta hermosa tierra llena de cultura e historia. Sus costumbres, comida, danzas, lugares históricos, héroes y mártires, el deporte. Muchas razones para amar al Perú 🇵🇪
#LovePorElPerú",Roxana100521
398,2021-07-23 14:11:43+00:00,1418574551324241923,"@EntelPeru #LovePorElPerú 
El motivo qué se hincha mi pecho de amor para el Perú y de orgullo es porque somos ricos en diversidad Y sabemos trabajar en equipo 💜✨ ARMY Perucha orgullosa present 🤸❤️",kass_vb
399,2021-07-23 14:10:55+00:00,1418574349787881472,"@EntelPeru Que hablen de la gastronomía de nuestro país 🇵🇪 es una de las cosas que hace que se me hinche el pecho por ser peruana 
#LovePorElPerú
Army perucha presente 💜💜💜🇵🇪",btsforever_Y
400,2021-07-23 14:09:30+00:00,1418573993439866880,"@EntelPeru #LovePorElPerú amo a mi país por su cultura, su gastronomía, además de la gran cantidad de flora y fauna que tenemos, nuestras maravillas mundiales y su linda gente, que a pesar de todo nos unimos por una sola cosa o motivo cuando es necesario https://t.co/8vwdZ1HmVC",Deivis11433386
401,2021-07-23 14:09:08+00:00,1418573901605609475,"@EntelPeru Por su cultura, sus animales y plantas, así como también por su gran gastronomía!
#LovePorElPerú",iMYG_93
402,2021-07-23 14:07:50+00:00,1418573573787168773,"@EntelPeru SU MARAVILLOSA GASTRONOMÍA #LovePorElPerú
Army peruana presente",MadilynErika
403,2021-07-23 14:06:45+00:00,1418573302172377092,"@EntelPeru Por su diversidad, historia, culturas, gastronomía, flora, fauna, y más identidades que me hace sentir orgullosa de haber nacido en este maravilloso país. 🇵🇪
 #LovePorElPerú",ale_causita
404,2021-07-23 14:06:39+00:00,1418573274284441600,"@EntelPeru #LovePorElPerú aquí una army peeruana, orgullosa de su país ♥♥🇵🇪🇵🇪",UcananMirella
405,2021-07-23 14:06:36+00:00,1418573261940658179,"@ZeusGad @EnelPeru @OSIPTEL @EntelPeru Hola Zeus: por favor, si no ha regresado el servicio puede enviarnos la dirección y suministro por MD para derivarlo a supervisión",OSINERGMIN
406,2021-07-23 14:05:30+00:00,1418572987033440259,"@EntelPeru #LovePorElPerú Su rica comida, acelera mi corazón y mi pansa 😅😂🇵🇪.",RebecaM18614918
407,2021-07-23 14:05:20+00:00,1418572946361233413,@EntelPeru Adoro mi país tal y como es🇵🇪 #LovePorElPerú,VktJc
408,2021-07-23 14:01:48+00:00,1418572056988430336,@EntelPeru #LovePorElPerú Army perucha presente . Amo mi país 🇵🇪,moon_jin13
409,2021-07-23 03:57:53+00:00,1418420074424188929,Hola @OSINERGMIN hace 2 semanas reporte un corte intempestivo de energía por parte de @EnelPeru y hoy hace 30 mnts se fue la misma. Hola @OSIPTEL hace 2 semanas tmb que reporte la irrisoria velocidad de la conexión de @EntelPeru y hoy es peor aún. Hasta cuando me pregunto? https://t.co/aIHrpVyeAz,ZeusGad
410,2021-07-23 02:54:36+00:00,1418404147322314753,"@EntelPeru me señala que va demorar 10 días hábiles para que me dejen de llamar, hasta 10 veces al día, para obligarme a contratar su servicio móvil. Un pedido que nunca solicité. Me parece una burla su forma de proceder, deberían retirarme al momento.

Comparte y difunde!",MayhuaSulca
411,2021-07-23 01:54:25+00:00,1418389002487484419,"@EntelPeru Muchas gracias... Fue chido... 🥺 
Lo estoy viendo.. Fue maravilloso.. 
🥺😊💜💌",MinTineo
412,2021-07-23 01:40:25+00:00,1418385478924054529,"@EntelPeru @endulzado Y si mejor aumetan el sueldo a sus asesores para que así atiendan de mejor manera??? Quien sabe si algun dia superan a Bitel.
Osea son de lo peor en calidad de atención pero luego luego sacan que ganan premios por la mejor atención.

Algo no cuadra, miente Osiptel o miente Entel. https://t.co/41ahaOWrJ8",KanKeikis
413,2021-07-23 01:33:31+00:00,1418383742633222145,@fernandomunioz7 @MovistarPeru @EntelPeru @ClaroPeru @fernandomunioz7 quedamos atentos a tus consultas. ¡Ten una excelente noche!,bitelperu
414,2021-07-23 01:22:01+00:00,1418380851889455104,"@EntelPeru Y nada, solo llaman para ofrecerme portar y cuando les hago mención de mi pedido me cuelgan, así que por favor ayuda pues no quiero perder mis números",osanliam
415,2021-07-23 01:21:08+00:00,1418380625623625737,@EntelPeru Pero en vista que no hay cobertura para el internet y demás estoy pidiendo hace 5 días que me pasen a prepago y prorrateen el pago para no endeudarme ya que el servicio no lo uso,osanliam
416,2021-07-23 01:20:13+00:00,1418380394836152324,"@EntelPeru Así que fui a Entel de Mega plaza. Areclamar y allí me dijeron que solo un número estaba registrado y que tenía que volver a pagar, allí se evidencia el robo, así que pague y saqué en el mismo Xiaomi mi equipo",osanliam
417,2021-07-23 01:19:05+00:00,1418380112274280452,"@EntelPeru puede portar dos líneas a la vez, así que el equipo me dijo que lo sacaba después pues no había el modelo que quería, fui al día siguiente y no pude sacar nada porque porte",osanliam
418,2021-07-23 01:18:10+00:00,1418379883022008322,"@EntelPeru Bueno como no sé qué es un dm y en vista que no logran solucionar mis dudas, escribo por acá. Migre de otros operadores para sacar un equipo en plan, la chica que me vendió me porto dos números pero solo se activo uno, luego me enteraría que la empresa me robo 5 soles pues no se",osanliam
419,2021-07-23 01:06:20+00:00,1418376904613187589,@EntelPeru Si les voy a escribir para saber cuanto falta para acabar el  contrato o cual es la penalidad pero con ustedes no me quedo. Acosar así a los clientes es inaceptable! Como si les debiera un mes! Es UN DÍA!,vapaloma
420,2021-07-23 00:55:46+00:00,1418374245168582656,@EntelPeru Si pero no sé cómo hacer un dm,osanliam
421,2021-07-23 00:47:19+00:00,1418372116202807298,@EntelPeru qué manera de joder! Recién ayer venció mi recibo y hoy han llamado a cobrar todo el día. 1 día de atraso Dios mio! Si les debiera 5 se paran frente a mi casa? Ahora les pago y mañana mismo me cambio de operadora.,vapaloma
422,2021-07-23 00:42:58+00:00,1418371024387719169,@EntelPeru Y como hago eso de su DM,osanliam
423,2021-07-23 00:10:52+00:00,1418362943004106752,"@EntelPeru pueden dejar de llamar todo el puto dia? No entiendo cual es el afán de insistir si las pocas veces que conteste sus llamadas fueron para decirles que no insistan más, y ya las siguientes fueron para mandarlos a la misma mierda.

Gracias.",RompeCora1901
424,2021-07-23 00:03:44+00:00,1418361148559273984,"@EntelPeru Por favor así como son buenos para migrar al toque , así hagan caso a mi pedido de pasar a prepago que no quiero endeudarme, son dos líneas ya que donde me encuentro no hay cobertura",osanliam
425,2021-07-22 21:34:02+00:00,1418323476998496256,"Ojo @ClaroPeru @BancoAzteca @bbva @EntelPeru y muchos más, avisados están papus. https://t.co/5CRCzZ1xQG",chrodriguezp
426,2021-07-22 20:55:42+00:00,1418313828576661505,@EntelPeru @azuledo Ojalá así fuera Bitel,bradtklg
427,2021-07-22 20:41:02+00:00,1418310139459903488,Puede @EntelPeru dejar de mandar mensajes? Me ilusionan plw.,azuledo
428,2021-07-22 17:26:10+00:00,1418261097291862020,"@EntelPeru ¿Qué está pasando con la cobertura? no podemos llamar ni recibir llamadas, son 4 celulares en está casa (san miguel) con el mismo problema varias veces durante este mes y en el mes de Junio. Hasta cuando cobraran por un servicio a medias?",mellamoBruna_
429,2021-07-22 16:11:01+00:00,1418242185418493955,Felicitamos a las empresas líderes en atraer y retener el #Talento en #Perú según @mercoranking👏🏾 Un saludo especial a nuestros clientes @BackusOficial @NestlePeru @bbva @petroperu_sa @EntelPeru #SanFernando #Telefonica #GrupoGloria #Mondelez @pucp @somoscbc @BelcorpCorp... (1/2) https://t.co/5tnIoA5lc6,consumer_truth
430,2021-07-22 16:03:19+00:00,1418240250363760644,@EntelPeru Traigan a BTS a Perú y les aseguro que serán la línea más más comprada ustedes lo conocen el poder de ARMY.,oq8gsGjSZii6Uyg
431,2021-07-22 15:43:02+00:00,1418235145803423754,"@EntelPeru Hola, les escribí!",angelamendozac7
432,2021-07-22 15:29:52+00:00,1418231832026525698,YA ME VI EN INFORCORP EL OTRO MES. @EntelPeru,angelamendozac7
433,2021-07-22 15:27:21+00:00,1418231197822500869,SOLO QUIERO PAGAR MI RECIBO DE TELEFONO Y ME SIGUE SALIENDO S/.0 SOLEA CUANDO EN REALIDAD DEBO COMO S/.400 SOLESS @EntelPeru ???????? ACASO ME ESTAN DANDO GRATIS LA LINEA O QUE. ENCIMA QUE QUIERO PAGAR.,angelamendozac7
434,2021-07-22 14:55:37+00:00,1418223209791442960,@EntelPeru Esta bien,divani90
435,2021-07-22 05:03:05+00:00,1418074094512267265,"Bueno, me quedo, gracias por ayudarme @EntelPeru gratamente sorprendida por esa nueva área de calidad, el joven Luis Pelaez me atendió 10ptos!! 👏🏼😁 https://t.co/QHXDOlncL0",IllaryRaymy
436,2021-07-22 03:27:54+00:00,1418050141609766915,"@EntelPeru me han cobrado 2 veces el recibo de julio, como me haran la devolucion si ya porte mi numero? @OSIPTEL @IndecopiOficial",divani90
437,2021-07-22 03:22:20+00:00,1418048742385754112,"@EntelPeru Y reporté otra vez el jueves pasado. Y siguen llegando los sms ""informativos"" que no son promociones. https://t.co/vJIyeKxw1n",endulzado
438,2021-07-22 03:20:18+00:00,1418048226968711170,"@EntelPeru Oh gracias, Ya las reporté dos veces, y me responden que dentro de las 48  horas se tomará acciones. https://t.co/vgKBkfV5V3",endulzado
439,2021-07-22 03:14:27+00:00,1418046755816542208,"@CalatoPerro Y sus 50 mensajes de texto ""informativos sobre promociones""  que no son ""promociones"" según ellos. @EntelPeru",endulzado
440,2021-07-22 03:00:48+00:00,1418043322984275971,"@Rofligo22 @MovistarPeru Te entiendo! la atención al cliente de @MovistarPeru es MALÍSIMA. Por eso me cambié al módem inalámbrico de @EntelPeru, el internet corre y funciona desde el mismo día compranxo el módem ahí y listo. Lo uso para estar conectada todo el día y mi familia ve Netflix siempre😃",Lily_AJN
441,2021-07-22 02:01:02+00:00,1418028282361040897,"En cada lugar que he ido, no tengo señal. Gracias @entelperu",rominaaaaaaa_a
442,2021-07-22 01:45:21+00:00,1418024335785304066,"Señores de @EntelPeru, por qué siempre sale este mensaje al ingresar a Facebook, tengo datos ilimitados sin embargo siempre me sale ese mensaje. Quizá los de @IndecopiOficial me pueden ayudar, no creen? https://t.co/rc0vbsFbhR",LosGonzales2
443,2021-07-22 01:39:53+00:00,1418022957365010434,"@LuisGOlaechea @EntelPeru Pero es verdad, al César lo que es del Erizo pe",Hans_el_Erizo
444,2021-07-22 01:36:55+00:00,1418022211152134149,Que buen comercial de @EntelPeru saludando al Perú por su bicentenario.,Hans_el_Erizo
445,2021-07-22 00:53:27+00:00,1418011274458325000,"@EntelPeru Les escribí al privado, lo mismo, el círculo no termina @IndecopiOficial",Chrysadriana
446,2021-07-22 00:52:58+00:00,1418011151821123586,"@EntelPeru No sirve, me dicen lo mismo desde enero, 7 meses sin resolver el problema @IndecopiOficial",Chrysadriana
447,2021-07-21 23:58:37+00:00,1417997472794882051,"@EntelPeru hasta en su última publicidad  lo hace mal... Edith Ramos quien aparece en su video, no es, ni esta en Juliaca. El panorama donde ella aparece pertenece a la ciudad de Ayaviri, a 85 km de la ciudad de Juliaca. 
Ni eso lo hacen bien.",KARLOSAGM
448,2021-07-21 23:53:13+00:00,1417996114238791680,@EntelPeru Hace varios días les he dado la respuesta. Es una pregunta repetida. 🤬,1955cervecero
449,2021-07-21 23:39:51+00:00,1417992750612484096,@EntelPeru Su DM es un bot o que?...desde hace varios días le he dado la información y me están atendiendo como si estuviera iniciando la conversación. Que pésima atención.,1955cervecero
450,2021-07-21 22:36:49+00:00,1417976887553445891,"@EntelPeru ¿Cuál es la razón por la que se me niega comprar un chip postpago de plan 65 S/ con mi carnet de Extranjeria? ¿Si no tengo ni deudas? A ver si me responden, o es solo por ser veneca?",Roxanana02
451,2021-07-21 22:36:23+00:00,1417976780997152772,"@bitelperu @MovistarPeru @EntelPeru @ClaroPeru Muchas Gracias , solo los nombraba porque hay una organización criminal usando diferentes celulares de diferentes empresas de comunicación. Saludos #Bitel",fernandomunioz7
452,2021-07-21 22:17:49+00:00,1417972106105692169,"@rcorrea74 @MovistarPeru @EntelPeru @OSIPTEL Yo entré a su página de FB, describí todo el abuso para hacerlo público y a los tres minutos se pusieron en contacto conmigo para solucionar el impase... no les gusta el descrédito en las redes sociales.",EnriqueLopezNi2
453,2021-07-21 21:16:58+00:00,1417956791279833089,@_blackedu @MovistarPeru @ClaroPeru @EntelPeru @_blackedu contamos con Whatsapp al 931123123 o a nuestro inbox de Facebook para apoyarte con tus consultas.,bitelperu
454,2021-07-21 21:12:51+00:00,1417955755647545345,@fernandomunioz7 @Citi @Citibank @AskCiti @MovistarPeru @EntelPeru @ClaroPeru @fernandomunioz7 contamos con Whatsapp al 931123123 o a nuestro inbox de Facebook para apoyarte con tus consultas.,bitelperu
455,2021-07-21 20:23:30+00:00,1417943337638768642,@EntelPeru hasta el culo sus promociones para ya clientes de años.,FrancescoFlorez
456,2021-07-21 19:44:47+00:00,1417933594807394304,"@ArriagaYuri @carmencapella75 @MovistarPeru Si cuando no te dan solucion dale  baja y cambiate
Al segundo te llaman y te dan mas ofertas. 
Es repudiable ya que @MovistarPeru  @ClaroPeru @EntelPeru. Deberian tener una mejor atención post venta y seguimiento a sus clientes. 
No esperar migraciones  para ofrecerte solucion.",AngelParedespr1
457,2021-07-21 19:43:02+00:00,1417933152862056451,"@EntelPeru ""Valicha"" 🙌 hermosa canción que nace de un romance entre un profesor rural y una mujer del campo, esto en el distrito de Acopia, provincia de Acomayo en el departamento de Cusco... Curiosamente, lugar donde no hay señal de @EntelPeru",lfelipehe8
458,2021-07-21 19:35:30+00:00,1417931258101911552,"@EntelPeru, amigos, les envié un DM.",ElHijoDeNelly
459,2021-07-21 19:32:27+00:00,1417930489764229120,"@andriu666 @EntelPeru @IndecopiOficial Buenas tardes, estimado usuario, por favor, coméntanos tu caso a través de un mensaje directo, para poder ayudarte a encontrar una solución al caso que mencionas. Te esperamos.",OSIPTEL
460,2021-07-21 18:53:13+00:00,1417920617026920453,"A mi hno @EntelPeru de manera unilateral rompió el contrato postpago q tenían sin previo aviso, dejándolo sin línea hasta ahora. Llamó a @OSIPTEL y prácticamente le dijeron q ellos no podían hacer nada. Por favor @IndecopiOficial una asesoría o a quien acudir .",andriu666
461,2021-07-21 17:49:00+00:00,1417904455597625350,@EntelPeru Ya se fue a Spam. Gracia,payola73
462,2021-07-21 17:21:21+00:00,1417897498526486528,@EntelPeru Ahora mismo ... 💜😜,Inescita5
463,2021-07-21 17:11:07+00:00,1417894924666687491,"@OSIPTEL @rcorrea74 @MovistarPeru @EntelPeru Alguna vez reclamé con cc a @sunassperu y me llamaron al día siguiente para ver si solucionaron el problema de agua. Ojalá 
@OSIPTEL sea igual. Empatía",markofelix
464,2021-07-21 17:06:01+00:00,1417893638311497730,@EntelPeru Mmmm 😋 que rico.. y que hay que hacer ... ñomi ñomi.. 💜😋,Inescita5
465,2021-07-21 17:02:21+00:00,1417892716248186884,"@EntelPeru pueden dejar de enviar correos de cobranza, revisen sus bd.. 🤬",payola73
466,2021-07-21 16:29:12+00:00,1417884374368927745,"@rcorrea74 @MovistarPeru @EntelPeru @OSIPTEL APARTE DE ELLO HAY UNA MODALIDAD DE SU PERSONAL QUE ESTAN ROBANDO LOS GB PASÁNDOLO A OTROS NÚMEROS DESCONOCIDOS POR TI CON EL PASA GIGAS DESDE LA APP MI MOVISTAR, REVISEN SUS HISTORIALES DE PASA GIGAS, Y SI TE DEVUELVEN SOLO DEL ÚLTIMO MES Y NO TE PERMITEN PASARLO A TU FAMILIAR https://t.co/P8Dle68NJW",1tiradorselecto
467,2021-07-21 16:13:44+00:00,1417880481056632839,@EntelPeru Y como recojo o tengo que ir y dar el código esque no se mucho 😅,Silvana90352744
468,2021-07-21 16:03:20+00:00,1417877865295667206,"@rcorrea74 @MovistarPeru @EntelPeru @OSIPTEL Darás las explicaciones a media Empresa,te llamaran 10 Empleados de Osiptel ,ninguna solución,perdón,la razón la tendrá la Empresa de Telefonía",waltercareb
469,2021-07-21 15:38:52+00:00,1417871708522942465,Estimados de @EntelPeru buen día mi reclamo es que no voy a pagar 30 soles por re conexión del servicio. Es algo absurdo . Solo adquiero un plan solo chip sin celular 📲. Reclamo para pagar solo el factura del plan. No más su re conexión para mi es un robo descarado.,FelixrGuerra06
470,2021-07-21 14:23:41+00:00,1417852785689874436,Tío @EntelPeru tienes problemas con tu  bendita señal? O es que ya perdí?,luisoso3890
471,2021-07-21 14:11:34+00:00,1417849738758606850,@EntelPeru Mejoren su señal 😡,ENRIQUE_DIAZ_20
472,2021-07-21 14:07:03+00:00,1417848599560564738,"@MovistarPeru @rcorrea74 @EntelPeru @OSIPTEL @PedroCastilloTe Sigo esperando que me contesten ?¿ cuanto xomo siempre una hora , 5 horas 1 día.1 semana @OSIPTEL @PedroCastilloTe @MovistarPeru",mantil_manuel
