,Datetime,Tweet Id,Text,Username
17,2021-07-29 21:31:58+00:00,1420859670957338625,"@MovistarPeru No sirven, sarta de ineptos!!! DEBERÍAN MIGRAR A OTRO OPERADOR Y DEJAR DE USAR @MovistarPeru, lo mas ironico que a ellos nunca les figura nada!! Y en el app si...",pachidesi
18,2021-07-29 21:30:40+00:00,1420859344447549446,"@MovistarPeru TIENEN UN PÉSIMO SERVICIO LLEVO MAS DE DOS SEMANAS PIDIENDO UN DECODIFICADOR EXTRA, Y PARA QUE?, PIERDO MI TIEMPO HACIENDO GRABACIONES DE VOZ Y TODO PARA CUANDO LLAMO LO ÚNICO QUE ME DICEN LAS MALCRIADAS QUE CONTESTAN.@MovistarPeru los denunciare a @IndecopiOficial",pachidesi
19,2021-07-29 21:21:21+00:00,1420857001144422400,@MovistarPeru @SeleccionPeru @MovistarPeru tengo una consulta,hectormmc
20,2021-07-29 21:15:00+00:00,1420855402221252614,"@Vivianavilchez8 @MovistarPeru @OSIPTEL @IndecopiOficial O sea q nos están cobrando el doble??
Muy malo...",alessambo
21,2021-07-29 20:37:54+00:00,1420846063951491074,"@alessambo @MovistarPeru @OSIPTEL @IndecopiOficial Asuu, entonces no soy la única que le pasa esto? A mí me dijeron que todas las empresas hacen eso, que te facturan sin haber transcurrido el mes completo. Ósea que si hay algún tipo de caída o no hay servicio, igual te lo cobraran.",Vivianavilchez8
22,2021-07-29 20:33:34+00:00,1420844972920688652,"@wininternetpe ayúdame, apúrate en llegar a mi zona. Ya basta de tener que elegir entre @ClaroPeru o @MovistarPeru cuando ninguno sirve. Necesito fibra óptica de verdad.",ValeskRodez
23,2021-07-29 20:30:18+00:00,1420844153672454144,@MovistarPeru @IndecopiOficial @OSIPTEL Solo actualicen todo el sistema xq el internet esta re contra mallllllll,naraqui
24,2021-07-29 20:25:30+00:00,1420842946031652865,@MovistarPeru puedo pedirte un favor ?? PODRÍAS ACTUALIZAR TU SISTEMA PARA VER SI MEJORA EL INTERNET EN WIFI Y DATOS EN EL CELULAR AQUÍ EN CHICLAYO Y TODO EL PERU????  Ojalá así fallara cuando saques tus facturaciones a favor de nosotros.. @IndecopiOficial @OSIPTEL,naraqui
25,2021-07-29 18:25:54+00:00,1420812845294538758,"@MovistarPeru para variar no cumple con la fecha y rango de hora de instalación de su servicio. Después cuando uno deja de pertenecer a su ""familia"" insisten para que vuelvan",ricarlos1986
26,2021-07-29 18:12:00+00:00,1420809347358150666,"@valhen139 @MovistarPeru Yo también me cambiaré a win, estoy esperando ya a mudarme, a esperar nomás un poquito y me deshago de Movistar",katiuskaflores
27,2021-07-29 18:10:32+00:00,1420808977735208967,Q lindo @MovistarPeru jaajajajajaja https://t.co/SttPYBjsyg,naraqui
28,2021-07-29 18:07:41+00:00,1420808262941822977,"@katiuskaflores @MovistarPeru Me cambié a Win, un exito la velocidad, cero o casi cero caidas. Me harté de Movistar.",valhen139
29,2021-07-29 18:05:46+00:00,1420807778881396737,El técnico que vino a arreglar el internet de mierda detecto rápido el problema. Era un tema de split que habían hecho en el techo. Luego de 3 semanas. Al técnico le doy 100 puntos. A @MovistarPeru  1 por su atención al cliente hasta las huevas.,katiuskaflores
30,2021-07-29 17:37:26+00:00,1420800650569519109,"@MovistarPeru Yo los estoy esperando a ustedes, me colgaron otra ves!! Ya escribí por DM!!! Que terrible atención",johana04879388
31,2021-07-29 17:33:25+00:00,1420799636906852360,"@MovistarPeru Ya escribí, espero su atención porque no solo molesta que no cumplan con la orden de instalación sino más fastidia que sus agentes no les interese y cuelguen la llamada, quiero hacer un reclamo ese tipo de atención",johana04879388
32,2021-07-29 17:27:35+00:00,1420798169689075715,"@MovistarPeru hola, estoy tratando de contratar un trio para mi departamento, llamo para saber porque aún no vienen y me dicen que no hay orden generada todavía sus agentes son malcriados y cuelgan! Que pésimo servicio tienen!!!",johana04879388
33,2021-07-29 17:16:08+00:00,1420795288894193667,. @MovistarPeru  ojala me atiendan el dm....,MariAleAlways
34,2021-07-29 16:44:34+00:00,1420787345738063874,"@MovistarPeru @GOLPERUoficial @MovistarPeru no cumplen con la promocion 200mb x 3 meses que ofertan, contrate plan de 50mb con esa promo y solo duro 15 dias , encima me bajaron la velocidad a 40, reclamo y siempre dicen  7 dias y nunca solucionan",luis_peru7
35,2021-07-29 16:40:40+00:00,1420786361041367042,"@marianonaranjo @cam_luis @MovistarPeru @fiodevoto Genial. Entonces, ""oído a la música"".",Isra_Zarate
36,2021-07-29 16:39:27+00:00,1420786056870473735,@Isra_Zarate @cam_luis @MovistarPeru @fiodevoto Desde el mismo navegador se puede escuchar 😀,marianonaranjo
37,2021-07-29 16:31:56+00:00,1420784165973340168,Para cuándo me atenderán @MovistarPeru https://t.co/cjULPPFUt5,RosaMariaAlvar6
38,2021-07-29 16:25:04+00:00,1420782435818737667,@MovistarPeru @IndecopiOficial señores de movistar realice la baja de un decodificador el día 5 de julio el cual fue aceptado y ahora me lo están cobrando en mi recibo me comunico con el whatsaap y es una verdadera tontería ese canal.,MilenaSanchezS2
39,2021-07-29 16:15:55+00:00,1420780135364562945,"@marianonaranjo @cam_luis @MovistarPeru @fiodevoto Lo escucharé, Mariano. No tengo Spoty (yo colecciono CD jeje), pero buscaré la forma. Un abrazo.",Isra_Zarate
40,2021-07-29 16:12:37+00:00,1420779302879211532,@OSIPTEL @MovistarPeru los HDP de Movistar me han dejado sin internet desde ayer. Llamo a ST y solo contesta una puta grabadora q indica que están dentro de las 48 horas de plazo. Hago trabajo remoto y no puedo conectarme gracias a esta basura de empresa. Muchos esperamos a WINN,RosaMariaAlvar6
41,2021-07-29 16:00:00+00:00,1420776129305186307,"¿Sabías qué a través del juego 🤩, puedes ayudar a los más pequeños del hogar a reconocer sus gustos, preferencias y más? 🧸 

✅ Descarga estas actividades aquí: https://t.co/0vqVRuotkx https://t.co/l4Iz7o0Gh6",FundacionTefPe
42,2021-07-29 15:57:52+00:00,1420775591234650113,"@MovistarPeru @OSIPTEL @IndecopiOficial Hay algo q no entiendo: Siempre me cobran antes de q cumpla mi ciclo de facturación(desde mi primer recibo) y ahora me salen q Uds emiten el recibo cumplido el ciclo de facturación?
Algo no cuadra aquí...",alessambo
43,2021-07-29 15:21:39+00:00,1420766479570685958,"Hoy @MovistarPeru ha duplicado mi recibo del servicio de Trío. Me indican que por haber cambiado de @movistartotal a trio, tengo que pagar nuevamente anticipado como un nuevo contrato. Hoy cancele mi servicio y me voy directo a @IndecopiOficial para que no haya más abusos.",PatriSaenz
44,2021-07-29 15:20:28+00:00,1420766178704863235,"@cejamorales A mí me llama @MovistarPeru un robot preguntado; con voz robótica; usted es Mérida, estoy comunicando con Mérida?.
Yo: Nouuuu.",JoseYngaYesquen
45,2021-07-29 15:04:51+00:00,1420762251758391296,"@MovistarPeru @OSIPTEL @IndecopiOficial Servirá esta vez??
Veamos...",alessambo
46,2021-07-29 15:01:19+00:00,1420761362020540416,@MovistarPeru desde ayer esta muy mal el servicio de cable e internet en la zona de surco alguien mas con este problema ?. El bot de movistar dice que se solicionara en 1 hora pero nada.,fred2016pe
47,2021-07-29 14:56:43+00:00,1420760200961830912,"Y @MovistarPeru nuevamente lo hizo:
Me robaron mi celu y suspendí mi línea. Después de una semana, la activè.
Ahora, al ver mi recibo, veo q sólo me están descontando 1 día de no uso😤. Canallas
@OSIPTEL
@IndecopiOficial",alessambo
48,2021-07-29 14:35:08+00:00,1420754773171576840,@OSIPTEL @MovistarPeru @RPPNoticias el MTC debería tomarse en serio el mal servicio que brinda Movistar y todos los perjuicios que ocasiona su malísimo servicio. No puedo trabajar hoy y la empresa me va ha sancionar. Ojalá @PedroCastilloTe gobierne atento a todos estos abusos. RT https://t.co/hDOIAweNkL,RosaMariaAlvar6
49,2021-07-29 14:23:58+00:00,1420751961620549633,@MovistarPeru @OSIPTEL @RPPNoticias este sujeto me dejó desde ayer sin internet. Hasta el momento Movistar no envía un técnico pese a q les indique q necesito señal para mi trabajo remoto. Llamo y solo contesta una grabadora q indica q espere q tienen 48 h de plazo. Ayuda RT. WIN https://t.co/OeUVtaPatu,RosaMariaAlvar6
50,2021-07-29 13:58:09+00:00,1420745463259566083,"Y llego el tiempo de migrar de operadora. @ClaroPeru, @MovistarPeru, @bitelperu, estoy dispuesto a analizar buenas ofertas 🧐",Chris_pachas
51,2021-07-29 12:58:01+00:00,1420730332614205442,"@BetoAdrianzen @canalN_  y ese programete ya perdieron todo con su desprestigio, la única razón para mantenerme en @MovistarPeru ahorita es canal RPP, sino ya hubiera cambiado de compañía de cable",AYMARA_PLUS
52,2021-07-29 08:34:59+00:00,1420664137508691971,@tuesta @MovistarPeru @IndecopiOficial Sabían que Movistar roba a sus  clientes como a mi hermano.,SiguemeTwiteroz
53,2021-07-29 05:10:01+00:00,1420612556746633220,"@Isra_Zarate @cam_luis @MovistarPeru Gracias Israel!! Una gran etapa junto a @fiodevoto, Chichi y un gran equipo. Feliz 28 y a seguir alentando a nuestros deportistas!!
Ya viene la 3era temporada del podcast #EnNombreDelDeporte, te invito a escucharlo https://t.co/KWbGwHyeTq",marianonaranjo
54,2021-07-29 04:52:18+00:00,1420608096515366917,"@marianonaranjo @cam_luis @MovistarPeru En YouTube hay muchos #EnlacesDeportivos, pero ninguno como lo fue tu programa. ¡Feliz 28, Mariano!",Isra_Zarate
55,2021-07-29 04:48:14+00:00,1420607071368658950,"@Isra_Zarate @cam_luis @MovistarPeru Wow... hace 8 años, la encontré https://t.co/wXVrsjnOEy",marianonaranjo
56,2021-07-29 04:19:57+00:00,1420599956348547075,Y el Internet será un derecho... Yeee xd.. Ya no pagaré 95 soles a @MovistarPeru xd,ferfer_flores
57,2021-07-29 03:56:42+00:00,1420594103478366208,era el internet dios voy a cancelar el plan de internet de @MovistarPeru,ipurplewings
58,2021-07-29 03:47:39+00:00,1420591826235535360,@bitelperu @ClaroArgentina @EntelPeru @MovistarPeru Gracias 😬🤙,sangreazvl1901
59,2021-07-29 03:46:29+00:00,1420591533980626944,@sangreazvl1901 @ClaroArgentina @EntelPeru @MovistarPeru @sangreazvl1901 recuerda que estamos a tu disposición para apoyarte vía whatsapp al 930123123 o a nuestro inbox de Facebook.,bitelperu
60,2021-07-29 03:45:14+00:00,1420591217189003265,@DJRAW2009 @JaimeChincha @MovistarPeru @ClaroPeru @EntelPeru @DJRAW2009 escríbenos por Whatsapp al 931123123 o a nuestro inbox de Facebook para apoyarte con tus consultas.,bitelperu
61,2021-07-29 03:19:52+00:00,1420584835047886849,"Este es el servicio por el que pago? @MovistarPeru me das vergüenza. hace un mes que vengo queriendo comunicarme con ustedes para cambiar el router que no soportar la velocidad y lo peor es el bot que te contesta y no te soluciona nada, vergüenza de servicio https://t.co/UwoZQaEdw2",alexvasqui
62,2021-07-29 03:10:43+00:00,1420582530261127169,"@_omaxim @MovistarPeru @IndecopiOficial Tengo el mismo problema, hace más de un mes y la grabadora me dice lo mismo ""estamos trabajando en solucionar el problema"" ya no sé que hacer con el servicio",alexvasqui
63,2021-07-29 03:04:25+00:00,1420580948257738755,Hace 1 mes estoy tratando de que @MovistarPeru  me atienda y venga a solucionar el problema con mi internet y teléfono. Me mandan con un BOT y sigo con el mismo problema. El servicio al cliente debería tener a un ser humano que mande a un técnico y solucione. @IndecopiOficial,_omaxim
64,2021-07-29 02:42:26+00:00,1420575415308013568,@MovistarPeru Tu vieja,yorchgarcia99
65,2021-07-29 02:40:38+00:00,1420574963015327746,"@MovistarPeru  son una mierda de servicio, la peor basura que existe en el mundo.",yorchgarcia99
66,2021-07-29 01:15:03+00:00,1420553422546227204,"El legado de Edwin Vásquez -aquí- nunca lo olvidaremos... si quieren ver un gran docunental miren #HéroeOlímpico de @cam_luis, en @MovistarPeru. Recordé hace poco la gran entrevista que le hizo @marianonaranjo. 

¡Felices 99 años!, al único 🥇 peruano, en #JuegosOlímpicos https://t.co/DWdSdp2MjR",Isra_Zarate
67,2021-07-29 00:42:39+00:00,1420545268727091200,@JaimeChincha Fué un grave error q @OSIPTEL permita a @MovistarPeru el incremento d tarifas d internet en pleno estado de emergencia sanitaria y pésimo servicio demostrado en teletrabajo y clases virtuales,OscarCastilloS
68,2021-07-29 00:15:13+00:00,1420538368081944580,@JaimeChincha @MovistarPeru @ClaroPeru @EntelPeru de ustedes depende... apoyen al nuevo presi 😅,luisaspen3
69,2021-07-29 00:12:30+00:00,1420537683865178113,"Señores de @MovistarPeru el presidente anunció que internet es un derecho. Este mes dejaré de pagar el servicio.
Nada de mensajes ni llamadas recordando fecha de pago.",nvillarrealest
70,2021-07-29 00:11:38+00:00,1420537465501331463,"@DIRECTVPeru No se si habrán otros clientes con el mismo problema. Si siguen así, cancelo mi suscripción y me voy a @MovistarPeru",ElMaloDelBronx
71,2021-07-29 00:09:36+00:00,1420536951376121857,"@DIRECTVPeru Señores de directv, su señal es pauperrima. Ahorita hay fútbol argentino, y en la señal de ESPN 2, están dando sportcenter, cuando en @MovistarPeru están pasando el partidos. Igual es con la copa libertadores.",ElMaloDelBronx
72,2021-07-29 00:01:43+00:00,1420534968871174146,Bien por Google y mal por @MovistarPeru que sigue teniendo un servicio que da pena https://t.co/LTZh8IZHPw,elcomedianati
73,2021-07-28 23:14:40+00:00,1420523129642930183,@MovistarPeru @OSIPTEL este hombre se trepó al poste y me dejó sin Internet mañana trabajo. Señores de Movistar a qué clase de gente tercerizador contratan q ni siquiera le ha dado la gana se subir para ver lo q ha hecho. Comfica Perú y él es José Pizarro. Mi trabajo remoto q? https://t.co/TB3Yob9Zlo,RosaMariaAlvar6
74,2021-07-28 22:46:45+00:00,1420516101981720578,@OSIPTEL @IndecopiOficial La respuesta  fue que dado que no estoy conectado a una red de internet de @MovistarPeru para conectar mi televisor el aplicativo no funciona . Cuando por el contrario justamente la aplicación es pra que puedas conectarte donde quieras,dcanoz1
75,2021-07-28 22:43:54+00:00,1420515384659169296,@mauricciorebaza @PedroCastilloTe @MovistarPeru Realmente tienes toda la razon,Yana_caramelo
76,2021-07-28 22:43:47+00:00,1420515354707644416,"@OSIPTEL @IndecopiOficial Hola buenas tardes , tengo contratado con @MovistarPeru un plan fijo y de cable donde se promociona el uso del aplicativo #movistarplay donde puedes conectarte desde cualquier parte. Pedí una atención porque en uno de mis televisores donde la aplicación dejó de funcionar (1)",dcanoz1
77,2021-07-28 22:38:01+00:00,1420513907148476416,@MovistarPeru @GenshinImpact @Cloudflare Ya estuve varias horas intentando q lo solucionen y nada.,hyd3tsu
78,2021-07-28 22:08:36+00:00,1420506503283449860,"Desde ayer no puedo jugar @GenshinImpact con la conexión de @MovistarPeru, con otros ISP entro normal, tampoco puedo entrar al DNS Resolver de @Cloudflare
 https://1.1.1.1

Usando VPN entra normal pero por que #Movistar ha baneado el juego? en FB he visto casos similares al mío",hyd3tsu
79,2021-07-28 21:24:58+00:00,1420495520301305863,"@layeyi3 @PTV_Noticias @MovistarPeru Se va movistar, ckaro entel bitel del Perú",Manuel32580931
80,2021-07-28 20:58:58+00:00,1420488976260030464,"@OSIPTEL desde abril he solicitado a @MovistarPeru migrar de duo a SOLO internet. Hasta la fecha no han hecho el cambio.  Tengo 5 reclamos realizados y SOLO he perdido mi tiempo 😟
@OSIPTEL AYUDA!!!!!!!!!!!!!!!",margoeduardo
81,2021-07-28 20:53:02+00:00,1420487485801512963,@MovistarPeru ESTOY HARTA DE ESCRIBIRLES POR INTERNO Y QUE ME HAGAN REINICIAR EL ROUTER 50 VECES Y QUE NO RESUELVAN NADA. PAGO UN SERVICIO Y PARTE DEL TIEMPO NO TENGO INTERNET ES EL COLMO,DiiMendizabal
82,2021-07-28 20:51:24+00:00,1420487076143894532,"@DiiMendizabal @MovistarPeru Movistar es el peor servicio, yo ya estoy en planes de migración 🤙🏼",LeslyCarolinaZL
83,2021-07-28 20:47:33+00:00,1420486105158365187,"El lunes vino el técnico de @MovistarPeru a revisar mi servicio, encontró problema de cableado y ayer regresó a cambiarlo, dejando el servicio 100% operativo. Hoy se me fue el internet sin causa aparente y ahora debo esperar a que me manden otro técnico, es el colmo!!",DiiMendizabal
84,2021-07-28 20:45:39+00:00,1420485626328195073,"@MovistarPeru ya van 5 dias en las cuales se va y viene cuando se le da la gana, porque el internet esta tan inestable, pasa algo con la red de movistar ?",YordanyYans
85,2021-07-28 20:21:55+00:00,1420479656088772610,@MovistarPeru @OSIPTEL @IndecopiOficial me pueden ayudar por favor con este abuso,dcanoz1
86,2021-07-28 20:18:34+00:00,1420478810550583299,@MovistarPeru Ah para quienes tienen el servicio de #MovistarPlay si te vas de viaje o si quieres conectarte desde otro operador ni sueñes que vas a poder acceder al aplicativo,dcanoz1
87,2021-07-28 20:18:17+00:00,1420478740031737859,"@MovistarPeru Todos los dias les escribo y sigo teniendo problemas con el internet, y ahora NO TENGO",DiiMendizabal
88,2021-07-28 20:17:23+00:00,1420478514403418123,@MovistarPeru Nada de apoyo . Me dicen que el aplicativo de #MovistarPlay solo funciona en cuando estás conectado a una red de Movistar 🙄 . Nada más sin sentido para una aplicación donde puedes conectarte desde donde quieres,dcanoz1
89,2021-07-28 20:15:01+00:00,1420477918929723393,Acaban de arreglarme el internet ayer y hoy día otra vez no tengo. Cuán malo puede ser @MovistarPeru?,DiiMendizabal
90,2021-07-28 19:22:23+00:00,1420464670981431297,Todos atentos escuchando que el internet será un derecho. Ya podemos ir cancelando nuestros servicios en @MovistarPeru o @ClaroPeru #BicentenarioPeru https://t.co/b9f8C3ZBTc,luigidelperu
91,2021-07-28 19:19:55+00:00,1420464050308276228,"@mauricciorebaza @PedroCastilloTe @MovistarPeru bueno muchachos nos vemos en el servicio militar obligatorio :,D",pastorEMK
92,2021-07-28 19:08:16+00:00,1420461120716947461,"Internet es un derecho, corriendo a mandar a la mierda a @MovistarPeru será gratis no ?",GaribayRony
93,2021-07-28 19:05:00+00:00,1420460298557960198,@ExpresoPeru A choristar @MovistarPeru esto no le gusta 😳,Finance20Time
94,2021-07-28 18:53:50+00:00,1420457486092492805,"@PTV_Noticias Agarrate @MovistarPeru el internet ahora será un derecho. Vuestro servicio es pésimo, la atención denigrante, las tarifas altísimas, nada más justo el internet ser un derecho!!!",layeyi3
95,2021-07-28 18:51:16+00:00,1420456843558768645,Oye @MovistarPeru hay algo malo con la señal de tu internet https://t.co/CyucTYeziG,Eduardogch
96,2021-07-28 18:47:51+00:00,1420455982061309956,@JaimeChincha Diles esos pues a @MovistarPeru @ClaroPeru @bitelperu  y @EntelPeru,DJRAW2009
97,2021-07-28 18:39:15+00:00,1420453818932858887,@JaimeChincha Entonces canceló mi suscripción a @MovistarPeru que por cierto es un pésimo servicio xd,CristhianPalian
98,2021-07-28 18:22:43+00:00,1420449656304242703,"@gfalconic @MovistarPeru Ahh y habló de monopolios y empresas que hacen costos abusivos... si en eso tampoco tiene nada que ver la empresa que tsbto te hace saltar, estamos hablando de otro país en donde hay una empresa con tsnto cliente insatisfecho",primerafuente1
99,2021-07-28 18:20:46+00:00,1420449164308144133,@gfalconic @MovistarPeru Mejor modera tu forma de responder.,primerafuente1
100,2021-07-28 18:20:07+00:00,1420449001699225604,"@gfalconic @MovistarPeru Y por que la agresividad? No soy esoecialista en el tema, estaba suponiendo.. ¿te pasa algo?",primerafuente1
101,2021-07-28 18:19:13+00:00,1420448775387107332,@primerafuente1 @MovistarPeru No tiene nada que ver @MovistarPeru en esto . Se nota que del tema no tienes ni idea .,gfalconic
102,2021-07-28 18:17:18+00:00,1420448294552150016,En @MovistarPeru deben estar sin ganas de tomar un pisquito https://t.co/BcrZxlc7ak,primerafuente1
103,2021-07-28 18:15:36+00:00,1420447867815215104,"@enzochaparro @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru nos conformamos que haya buen servicio y un mejor precio. Ah, y una mayor supervisión porque parecemos desamparados",markofelix
104,2021-07-28 18:12:28+00:00,1420447075230265346,"@MovistarPeru ya cagaste mano, con tu 20% de servicio que das del que ofreces. https://t.co/8AxKf534xV",AlonsoGuerrero_
105,2021-07-28 18:08:03+00:00,1420445963760635906,"Jajjajaja
Adiós @ClaroPeru @MovistarPeru @EntelPeru y todos los demás https://t.co/XGZP6ceW9E",cubaeliz
106,2021-07-28 18:06:47+00:00,1420445648319569924,@MovistarPeru bajará sus servicios o entrarán nuevas empresas extranjeras para el internet en todo el Peru https://t.co/ceJKFzN7x8,HuillcaVanessa
107,2021-07-28 17:57:15+00:00,1420443246245945355,"@launicamagnolia Creo q lo pagará eliminando la corrupción, cobrando lo q debe @MovistarPeru etc etc",IsmaelHRamos
108,2021-07-28 17:55:17+00:00,1420442752307847172,"@mauricciorebaza @PedroCastilloTe @MovistarPeru Dijo que el internet será un derecho, con las antenas que ya están instaladas.
todas las empresas de internet: Not stonks",royflix__
109,2021-07-28 17:53:04+00:00,1420442194838757377,@DomingoFloresR @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru Efectivamente,enzochaparro
110,2021-07-28 17:46:56+00:00,1420440649707532293,"Estimados @MovistarPeru y @ClaroPeru el presidente acaba de anunciar q Internet pasa a ser un derecho y no un servicio, espero dejen de facturarme... Gracias 😉",blanqviazvl75
111,2021-07-28 17:42:51+00:00,1420439622753165321,"Qué fue? expropiaron Movistar Play? 
@MovistarPeru no funciona la app",la_chilala
112,2021-07-28 17:42:44+00:00,1420439594386997258,"@mauricciorebaza @PedroCastilloTe @MovistarPeru siganme chicos

Pedro, pedrito¡¡",vexl4x
113,2021-07-28 17:42:40+00:00,1420439579635638279,Ahora pues @MovistarPeru el Internet será un derecho y no un lujo  ahora te quiero ver!!!,diegoarias_17
114,2021-07-28 17:41:16+00:00,1420439224906665986,Señor @PedroCastilloTe tiene la oportunidad de empezar su gobierno con el pie derecho. Elimine a @MovistarPeru,mauricciorebaza
115,2021-07-28 17:38:47+00:00,1420438600890650626,TIEMBLA @MovistarPeru TIEMBLA PUTA!! EL INTERNET SERÁ UN DERECHO!! 👏👏👏👏 #BicentenarioPeru,CartuTv
116,2021-07-28 17:38:05+00:00,1420438423677120517,@enzochaparro @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru Ellos felices. Quien va a instalar eso y a ganar dinero por hacerlo y por mantenerlo?,DomingoFloresR
117,2021-07-28 17:37:47+00:00,1420438347701493766,Tiembla @MovistarPeru https://t.co/c3nyemZW52,JPVaccari
118,2021-07-28 17:36:49+00:00,1420438103618199561,@PollerosPE @MovistarPeru Para que crees que a venido el rey para asegurarse la licitación,Ivaelis2
119,2021-07-28 17:36:07+00:00,1420437928304685056,Creo que Movistar Perú ya puede ir alistando sus maletas... 👀👀,Marco_PalaciosP
120,2021-07-28 17:35:14+00:00,1420437707264823301,Hola @MovistarPeru vengo a reclamar mi wifi gratis 😃,victorblotte
121,2021-07-28 17:34:57+00:00,1420437634808225801,"Castillo anuncia que en su Gobierno el Internet será un derecho de todos los peruanos, no un servicio. Ojo @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru etc.",enzochaparro
122,2021-07-28 17:34:47+00:00,1420437593355870213,La educación pública en estado de emergencia. El servicio de Internet no debe ser un problema más para el país. Atentos @MovistarPeru y @ClaroPeru. No se sigan pasando de vivos.,DiegoSotomayor7
123,2021-07-28 17:34:17+00:00,1420437466763468805,"""Internet será un derecho, no un servicio"" te hablan @MovistarPeru @EntelPeru @ClaroPeru",teresalayamari
124,2021-07-28 17:34:12+00:00,1420437446844616711,Llora @MovistarPeru y tu pésimo servicio. https://t.co/CgyXzr42bV,pienso_juego
125,2021-07-28 17:34:07+00:00,1420437427982938115,"Internet un derecho no servicio
Jajajajajajajajaja
@ClaroArgentina
@EntelPeru @MovistarPeru @bitelperu q opinan",sangreazvl1901
126,2021-07-28 17:34:06+00:00,1420437422375149570,JAJAJJAJAJ TE CAGARON @MovistarPeru https://t.co/MW930xU8tM,alwaysmakis
127,2021-07-28 17:33:47+00:00,1420437340946935809,Tiembla @MovistarPeru https://t.co/3QTIQpDg7e,yashacyperro
128,2021-07-28 17:33:21+00:00,1420437233761456128,"Agarrate @MovistarPeru el internet sera un derecho, no un servicio. 🤭",Cipyta
129,2021-07-28 17:33:19+00:00,1420437223707750403,"Internet será un derecho, no un servicio.
Agarrate @MovistarPeru.",PollerosPE
130,2021-07-28 17:33:16+00:00,1420437211225501696,"El Internet será un derecho, no un servicio.

Agárrate @MovistarPeru",Pitugat0
131,2021-07-28 17:28:41+00:00,1420436058475532293,El peor servicio @MovistarPeru estuve en el estadio de San Isidro y he tenido q llegar a mi casa a usar el wifi para q pueda actualizar el Twitter https://t.co/iZl44JsF5p,calep75
